customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,review_missing,used_promo,purchases_per_year,engagement_score,promo_dependency_score,promo_dependency_tier,lifetime_value_proxy,value_tier,satisfaction_tier,high_satisfaction,loyalty_score_a,loyalty_score_b,loyal_a_flag,loyal_b_flag
3560,18,Female,Shorts,Clothing,25,Utah,M,Beige,Fall,3.0,No,Next Day Air,No,No,13,Venmo,Every 3 Months,0,0,4,17.0,0.0,No Promo Use,325,Bronze,Dissatisfied,0,17.0,6.2,0,0
3561,18,Female,Socks,Clothing,96,Kansas,XL,Violet,Fall,3.5,No,Express,No,No,5,Credit Card,Annually,0,0,1,4.9,0.0,No Promo Use,480,Bronze,Neutral,0,4.9,9.3,0,0
3562,63,Female,Sneakers,Footwear,29,North Carolina,L,Black,Spring,3.4,No,Standard,No,No,39,Credit Card,Fortnightly,0,0,26,66.1,0.0,No Promo Use,1131,Silver,Neutral,0,66.1,22.5,1,0
3563,47,Female,Sneakers,Footwear,36,Maryland,M,Cyan,Winter,3.4,No,Free Shipping,No,No,7,Bank Transfer,Weekly,0,0,52,47.3,0.0,No Promo Use,252,Bronze,Neutral,0,47.3,4.7,0,0
3564,43,Female,Blouse,Clothing,90,Maine,M,Green,Summer,4.9,No,Standard,No,No,8,Credit Card,Every 3 Months,0,0,4,10.9,0.0,No Promo Use,720,Silver,Satisfied,1,10.9,14.2,0,0
3565,60,Female,Gloves,Accessories,38,Illinois,S,Brown,Summer,4.4,No,Free Shipping,No,No,40,Venmo,Annually,0,0,1,47.8,0.0,No Promo Use,1520,Gold,Satisfied,1,47.8,30.4,0,0
3566,49,Female,Handbag,Accessories,52,Pennsylvania,S,Gray,Spring,4.2,No,Store Pickup,No,No,35,PayPal,Monthly,0,0,12,50.3,0.0,No Promo Use,1820,Gold,Satisfied,1,50.3,36.5,0,1
3567,28,Female,Jeans,Clothing,88,Alaska,S,Orange,Spring,3.1,No,Next Day Air,No,No,14,Venmo,Monthly,0,0,12,24.5,0.0,No Promo Use,1232,Silver,Dissatisfied,0,24.5,24.6,0,0
3568,32,Female,Scarf,Accessories,56,New Mexico,S,Silver,Summer,4.0,No,Next Day Air,No,No,26,Credit Card,Monthly,0,0,12,39.2,0.0,No Promo Use,1456,Gold,Neutral,0,39.2,29.1,0,0
3569,29,Female,Sandals,Footwear,71,Arkansas,M,Purple,Spring,4.8,No,Next Day Air,No,No,14,PayPal,Quarterly,0,0,4,18.3,0.0,No Promo Use,994,Silver,Satisfied,1,18.3,19.7,0,0
3570,35,Female,Sandals,Footwear,94,Alaska,M,Olive,Fall,3.3,No,Express,No,No,9,Bank Transfer,Fortnightly,0,0,26,29.4,0.0,No Promo Use,846,Silver,Neutral,0,29.4,16.7,0,0
3571,23,Female,Dress,Clothing,97,Louisiana,XL,Teal,Winter,4.7,No,Standard,No,No,32,Debit Card,Annually,0,0,1,38.0,0.0,No Promo Use,3104,Platinum,Satisfied,1,38.0,62.5,0,1
3572,70,Female,Skirt,Clothing,27,North Dakota,M,White,Summer,3.2,No,Standard,No,No,15,Bank Transfer,Every 3 Months,0,0,4,19.5,0.0,No Promo Use,405,Bronze,Dissatisfied,0,19.5,7.8,0,0
3573,23,Female,Shorts,Clothing,28,Rhode Island,M,Black,Spring,5.0,No,Standard,No,No,25,Credit Card,Monthly,0,0,12,38.0,0.0,No Promo Use,700,Silver,Satisfied,1,38.0,13.8,0,0
3574,43,Female,Jeans,Clothing,67,Connecticut,L,Maroon,Fall,4.9,No,Free Shipping,No,No,27,PayPal,Monthly,0,0,12,40.5,0.0,No Promo Use,1809,Gold,Satisfied,1,40.5,36.3,0,1
3575,29,Female,Socks,Clothing,70,New York,M,Cyan,Fall,4.9,No,Express,No,No,39,Bank Transfer,Quarterly,0,0,4,48.9,0.0,No Promo Use,2730,Platinum,Satisfied,1,48.9,55.0,0,1
3576,61,Female,Coat,Outerwear,95,Kentucky,M,Violet,Fall,3.7,No,Express,No,No,49,Venmo,Bi-Weekly,0,0,26,78.4,0.0,No Promo Use,4655,Platinum,Neutral,0,78.4,94.0,1,1
3577,29,Female,Boots,Footwear,24,Maine,L,Yellow,Spring,3.0,No,Express,No,No,12,Venmo,Bi-Weekly,0,0,26,33.1,0.0,No Promo Use,288,Bronze,Dissatisfied,0,33.1,5.4,0,0
3578,66,Female,Belt,Accessories,35,Missouri,S,Yellow,Winter,2.6,No,Standard,No,No,13,Bank Transfer,Weekly,0,0,52,54.7,0.0,No Promo Use,455,Bronze,Dissatisfied,0,54.7,8.8,0,0
3579,46,Female,Shoes,Footwear,22,Georgia,L,Olive,Winter,2.6,No,Standard,No,No,22,Bank Transfer,Quarterly,0,0,4,28.1,0.0,No Promo Use,484,Bronze,Dissatisfied,0,28.1,9.4,0,0
3580,34,Female,Scarf,Accessories,66,Arizona,L,Olive,Fall,4.8,No,Standard,No,No,19,Credit Card,Every 3 Months,0,0,4,24.4,0.0,No Promo Use,1254,Silver,Satisfied,1,24.4,25.0,0,0
3581,51,Female,Blouse,Clothing,83,New Hampshire,M,Magenta,Summer,3.2,No,2-Day Shipping,No,No,3,Cash,Bi-Weekly,0,0,26,22.1,0.0,No Promo Use,249,Bronze,Dissatisfied,0,22.1,4.6,0,0
3582,26,Female,Dress,Clothing,95,Georgia,M,Orange,Fall,4.9,No,Next Day Air,No,No,50,Credit Card,Weekly,0,0,52,100.0,0.0,No Promo Use,4750,Platinum,Satisfied,1,100.0,95.9,1,1
3583,23,Female,Shorts,Clothing,41,California,S,Beige,Summer,3.4,No,2-Day Shipping,No,No,15,PayPal,Annually,0,0,1,17.1,0.0,No Promo Use,615,Bronze,Neutral,0,17.1,12.1,0,0
3584,52,Female,Blouse,Clothing,77,Arizona,L,Brown,Summer,2.7,No,Store Pickup,No,No,44,Credit Card,Every 3 Months,0,0,4,55.0,0.0,No Promo Use,3388,Platinum,Dissatisfied,0,55.0,68.3,0,1
3585,39,Female,Sneakers,Footwear,52,Florida,L,Indigo,Fall,4.8,No,Express,No,No,48,Debit Card,Monthly,0,0,12,66.2,0.0,No Promo Use,2496,Platinum,Satisfied,1,66.2,50.2,1,1
3586,39,Female,Gloves,Accessories,41,New York,XL,Gray,Winter,4.1,No,Standard,No,No,4,Venmo,Bi-Weekly,0,0,26,23.3,0.0,No Promo Use,164,Bronze,Satisfied,1,23.3,2.9,0,0
3587,33,Female,Hoodie,Clothing,28,Idaho,M,Yellow,Winter,4.6,No,Store Pickup,No,No,12,PayPal,Bi-Weekly,0,0,26,33.1,0.0,No Promo Use,336,Bronze,Satisfied,1,33.1,6.4,0,0
3588,33,Female,Sweater,Clothing,90,Virginia,S,Violet,Summer,4.4,No,Standard,No,No,33,Debit Card,Annually,0,0,1,39.2,0.0,No Promo Use,2970,Platinum,Satisfied,1,39.2,59.8,0,1
3589,23,Female,Sunglasses,Accessories,55,Michigan,M,Magenta,Spring,3.5,No,2-Day Shipping,No,No,40,Cash,Annually,0,0,1,47.8,0.0,No Promo Use,2200,Gold,Neutral,0,47.8,44.2,0,1
3590,31,Female,Belt,Accessories,73,New Hampshire,M,Blue,Spring,4.8,No,Next Day Air,No,No,38,Cash,Every 3 Months,0,0,4,47.7,0.0,No Promo Use,2774,Platinum,Satisfied,1,47.7,55.9,0,1
3591,27,Female,Dress,Clothing,87,South Dakota,M,Gray,Fall,2.9,No,2-Day Shipping,No,No,19,Venmo,Every 3 Months,0,0,4,24.4,0.0,No Promo Use,1653,Gold,Dissatisfied,0,24.4,33.1,0,1
3592,48,Female,Jacket,Outerwear,89,South Dakota,M,Gold,Winter,3.2,No,2-Day Shipping,No,No,38,Bank Transfer,Quarterly,0,0,4,47.7,0.0,No Promo Use,3382,Platinum,Dissatisfied,0,47.7,68.2,0,1
3593,61,Female,Boots,Footwear,82,New Jersey,L,Lavender,Spring,4.4,No,2-Day Shipping,No,No,18,Venmo,Fortnightly,0,0,26,40.4,0.0,No Promo Use,1476,Gold,Satisfied,1,40.4,29.5,0,0
3594,63,Female,Sandals,Footwear,80,Wyoming,M,Black,Spring,4.6,No,Next Day Air,No,No,24,PayPal,Monthly,0,0,12,36.8,0.0,No Promo Use,1920,Gold,Satisfied,1,36.8,38.5,0,1
3595,19,Female,Scarf,Accessories,87,Alabama,L,Charcoal,Summer,2.6,No,2-Day Shipping,No,No,29,Venmo,Quarterly,0,0,4,36.6,0.0,No Promo Use,2523,Platinum,Dissatisfied,0,36.6,50.8,0,1
3596,21,Female,Blouse,Clothing,41,South Dakota,M,Violet,Spring,3.1,No,Store Pickup,No,No,14,PayPal,Annually,0,0,1,15.9,0.0,No Promo Use,574,Bronze,Dissatisfied,0,15.9,11.2,0,0
3597,28,Female,Hoodie,Clothing,83,South Carolina,M,Charcoal,Spring,4.3,No,Standard,No,No,44,Cash,Fortnightly,0,0,26,72.3,0.0,No Promo Use,3652,Platinum,Satisfied,1,72.3,73.7,1,1
3598,29,Female,Sunglasses,Accessories,71,New Mexico,M,Maroon,Summer,3.1,No,Standard,No,No,18,Bank Transfer,Quarterly,0,0,4,23.2,0.0,No Promo Use,1278,Silver,Dissatisfied,0,23.2,25.5,0,0
3599,23,Female,Hoodie,Clothing,76,Connecticut,XL,Purple,Spring,4.6,No,Store Pickup,No,No,19,Bank Transfer,Bi-Weekly,0,0,26,41.6,0.0,No Promo Use,1444,Gold,Satisfied,1,41.6,28.9,0,0
3600,37,Female,Scarf,Accessories,34,Kansas,S,Peach,Spring,4.6,No,Express,No,No,4,Cash,Weekly,0,0,52,43.7,0.0,No Promo Use,136,Bronze,Satisfied,1,43.7,2.3,0,0
3601,67,Female,Dress,Clothing,81,South Carolina,XL,Olive,Spring,2.7,No,Free Shipping,No,No,25,Cash,Bi-Weekly,0,0,26,49.0,0.0,No Promo Use,2025,Gold,Dissatisfied,0,49.0,40.7,0,1
3602,34,Female,T-shirt,Clothing,47,North Carolina,M,Indigo,Summer,3.0,No,Next Day Air,No,No,3,PayPal,Monthly,0,0,12,11.1,0.0,No Promo Use,141,Bronze,Dissatisfied,0,11.1,2.4,0,0
3603,58,Female,Skirt,Clothing,36,Wyoming,S,Magenta,Summer,3.3,No,Store Pickup,No,No,40,Debit Card,Quarterly,0,0,4,50.1,0.0,No Promo Use,1440,Gold,Neutral,0,50.1,28.8,0,0
3604,45,Female,Jeans,Clothing,51,Louisiana,M,Gold,Spring,2.7,No,Free Shipping,No,No,5,Cash,Weekly,0,0,52,44.9,0.0,No Promo Use,255,Bronze,Dissatisfied,0,44.9,4.7,0,0
3605,63,Female,Hoodie,Clothing,86,Louisiana,M,Orange,Fall,3.3,No,Standard,No,No,17,Debit Card,Annually,0,0,1,19.6,0.0,No Promo Use,1462,Gold,Neutral,0,19.6,29.2,0,0
3606,68,Female,Jeans,Clothing,41,Alabama,M,Gold,Fall,4.3,No,Store Pickup,No,No,36,Bank Transfer,Every 3 Months,0,0,4,45.2,0.0,No Promo Use,1476,Gold,Satisfied,1,45.2,29.5,0,0
3607,41,Female,Sandals,Footwear,90,Minnesota,XL,Purple,Fall,4.8,No,Express,No,No,41,Venmo,Annually,0,0,1,49.0,0.0,No Promo Use,3690,Platinum,Satisfied,1,49.0,74.4,0,1
3608,50,Female,Hat,Accessories,93,New Mexico,L,Charcoal,Fall,3.3,No,Standard,No,No,20,Venmo,Bi-Weekly,0,0,26,42.9,0.0,No Promo Use,1860,Gold,Neutral,0,42.9,37.3,0,1
3609,24,Female,Gloves,Accessories,56,Tennessee,M,Cyan,Fall,4.3,No,Next Day Air,No,No,2,Cash,Every 3 Months,0,0,4,3.6,0.0,No Promo Use,112,Bronze,Satisfied,1,3.6,1.8,0,0
3610,21,Female,Socks,Clothing,39,New Mexico,M,Cyan,Summer,3.0,No,2-Day Shipping,No,No,31,Debit Card,Monthly,0,0,12,45.4,0.0,No Promo Use,1209,Silver,Dissatisfied,0,45.4,24.1,0,0
3611,18,Female,Jacket,Outerwear,86,Texas,XL,Green,Fall,4.8,No,2-Day Shipping,No,No,23,Bank Transfer,Fortnightly,0,0,26,46.5,0.0,No Promo Use,1978,Gold,Satisfied,1,46.5,39.7,0,1
3612,63,Female,T-shirt,Clothing,82,Washington,M,Silver,Spring,2.9,No,Standard,No,No,30,Credit Card,Annually,0,0,1,35.5,0.0,No Promo Use,2460,Platinum,Dissatisfied,0,35.5,49.5,0,1
3613,47,Female,Sandals,Footwear,29,Michigan,M,Teal,Summer,3.6,No,Standard,No,No,26,Cash,Every 3 Months,0,0,4,33.0,0.0,No Promo Use,754,Silver,Neutral,0,33.0,14.9,0,0
3614,58,Female,Hat,Accessories,27,Minnesota,M,Magenta,Fall,3.5,No,Store Pickup,No,No,40,Venmo,Annually,0,0,1,47.8,0.0,No Promo Use,1080,Silver,Neutral,0,47.8,21.5,0,0
3615,46,Female,Gloves,Accessories,25,Delaware,L,Maroon,Spring,4.7,No,2-Day Shipping,No,No,19,Bank Transfer,Annually,0,0,1,22.0,0.0,No Promo Use,475,Bronze,Satisfied,1,22.0,9.2,0,0
3616,35,Female,Dress,Clothing,31,California,M,Gold,Winter,4.4,No,Free Shipping,No,No,4,Credit Card,Monthly,0,0,12,12.3,0.0,No Promo Use,124,Bronze,Satisfied,1,12.3,2.1,0,0
3617,42,Female,Hoodie,Clothing,23,Wisconsin,L,Purple,Winter,3.3,No,Store Pickup,No,No,33,Debit Card,Fortnightly,0,0,26,58.8,0.0,No Promo Use,759,Silver,Neutral,0,58.8,15.0,1,0
3618,48,Female,Belt,Accessories,47,Kentucky,M,Lavender,Fall,4.3,No,Express,No,No,29,Debit Card,Monthly,0,0,12,42.9,0.0,No Promo Use,1363,Gold,Satisfied,1,42.9,27.2,0,0
3619,28,Female,Gloves,Accessories,67,Nevada,M,Maroon,Fall,4.0,No,2-Day Shipping,No,No,47,PayPal,Bi-Weekly,0,0,26,75.9,0.0,No Promo Use,3149,Platinum,Neutral,0,75.9,63.5,1,1
3620,44,Female,Scarf,Accessories,75,North Carolina,S,Magenta,Winter,4.9,No,2-Day Shipping,No,No,50,Venmo,Weekly,0,0,52,100.0,0.0,No Promo Use,3750,Platinum,Satisfied,1,100.0,75.7,1,1
3621,60,Female,Sandals,Footwear,82,Louisiana,M,Turquoise,Summer,2.9,No,Express,No,No,28,Credit Card,Fortnightly,0,0,26,52.7,0.0,No Promo Use,2296,Platinum,Dissatisfied,0,52.7,46.2,0,1
3622,38,Female,Sneakers,Footwear,32,New Jersey,XL,Silver,Summer,4.0,No,2-Day Shipping,No,No,5,Cash,Fortnightly,0,0,26,24.5,0.0,No Promo Use,160,Bronze,Neutral,0,24.5,2.8,0,0
3623,46,Female,Dress,Clothing,41,Wisconsin,M,Purple,Fall,4.3,No,Store Pickup,No,No,12,Credit Card,Annually,0,0,1,13.5,0.0,No Promo Use,492,Bronze,Satisfied,1,13.5,9.6,0,0
3624,39,Female,Jewelry,Accessories,89,Arkansas,M,Violet,Winter,2.7,No,2-Day Shipping,No,No,4,PayPal,Weekly,0,0,52,43.7,0.0,No Promo Use,356,Bronze,Dissatisfied,0,43.7,6.8,0,0
3625,22,Female,Hat,Accessories,82,Texas,XL,Peach,Fall,5.0,No,Store Pickup,No,No,22,Bank Transfer,Bi-Weekly,0,0,26,45.3,0.0,No Promo Use,1804,Gold,Satisfied,1,45.3,36.2,0,1
3626,44,Female,Scarf,Accessories,99,Illinois,L,Green,Winter,4.4,No,Express,No,No,32,PayPal,Weekly,0,0,52,78.0,0.0,No Promo Use,3168,Platinum,Satisfied,1,78.0,63.8,1,1
3627,69,Female,Blouse,Clothing,98,Mississippi,L,Teal,Fall,3.5,No,Express,No,No,32,Venmo,Quarterly,0,0,4,40.3,0.0,No Promo Use,3136,Platinum,Neutral,0,40.3,63.2,0,1
3628,39,Female,Belt,Accessories,54,Delaware,M,Silver,Winter,3.3,No,Next Day Air,No,No,48,Cash,Every 3 Months,0,0,4,59.9,0.0,No Promo Use,2592,Platinum,Neutral,0,59.9,52.2,1,1
3629,53,Female,Blouse,Clothing,88,Georgia,L,Purple,Summer,3.8,No,Free Shipping,No,No,35,Credit Card,Monthly,0,0,12,50.3,0.0,No Promo Use,3080,Platinum,Neutral,0,50.3,62.1,0,1
3630,52,Female,T-shirt,Clothing,43,Kansas,L,Lavender,Summer,4.5,No,Standard,No,No,44,Debit Card,Fortnightly,0,0,26,72.3,0.0,No Promo Use,1892,Gold,Satisfied,1,72.3,38.0,1,1
3631,65,Female,Hat,Accessories,73,Oklahoma,M,Lavender,Winter,4.8,No,Store Pickup,No,No,29,Cash,Weekly,0,0,52,74.3,0.0,No Promo Use,2117,Gold,Satisfied,1,74.3,42.5,1,1
3632,48,Female,Hat,Accessories,50,New Jersey,M,Peach,Fall,2.9,No,Store Pickup,No,No,26,Credit Card,Monthly,0,0,12,39.2,0.0,No Promo Use,1300,Gold,Dissatisfied,0,39.2,25.9,0,0
3633,27,Female,Sneakers,Footwear,73,Utah,L,Green,Spring,3.2,No,Express,No,No,3,Debit Card,Quarterly,0,0,4,4.8,0.0,No Promo Use,219,Bronze,Dissatisfied,0,4.8,4.0,0,0
3634,39,Female,Gloves,Accessories,51,Montana,M,Orange,Spring,2.8,No,Free Shipping,No,No,1,Bank Transfer,Bi-Weekly,0,0,26,19.6,0.0,No Promo Use,51,Bronze,Dissatisfied,0,19.6,0.6,0,0
3635,59,Female,Socks,Clothing,22,Ohio,M,Pink,Winter,3.3,No,Standard,No,No,17,PayPal,Annually,0,0,1,19.6,0.0,No Promo Use,374,Bronze,Neutral,0,19.6,7.2,0,0
3636,52,Female,Sandals,Footwear,32,Colorado,L,Cyan,Fall,3.3,No,Free Shipping,No,No,17,Credit Card,Fortnightly,0,0,26,39.2,0.0,No Promo Use,544,Bronze,Neutral,0,39.2,10.6,0,0
3637,50,Female,Sandals,Footwear,38,California,L,Lavender,Summer,4.2,No,2-Day Shipping,No,No,36,Cash,Weekly,0,0,52,82.9,0.0,No Promo Use,1368,Gold,Satisfied,1,82.9,27.3,1,0
3638,32,Female,Boots,Footwear,66,Utah,L,Yellow,Winter,3.6,No,Express,No,No,32,Credit Card,Fortnightly,0,0,26,57.6,0.0,No Promo Use,2112,Gold,Neutral,0,57.6,42.4,1,1
3639,40,Female,Backpack,Accessories,20,Kansas,M,Olive,Spring,4.6,No,Express,No,No,50,PayPal,Bi-Weekly,0,0,26,79.6,0.0,No Promo Use,1000,Silver,Satisfied,1,79.6,19.9,1,0
3640,26,Female,Coat,Outerwear,44,Illinois,M,Brown,Summer,3.6,No,2-Day Shipping,No,No,39,Venmo,Annually,0,0,1,46.5,0.0,No Promo Use,1716,Gold,Neutral,0,46.5,34.4,0,1
3641,47,Female,Sunglasses,Accessories,31,Minnesota,L,Pink,Spring,4.0,No,Next Day Air,No,No,17,PayPal,Monthly,0,0,12,28.2,0.0,No Promo Use,527,Bronze,Neutral,0,28.2,10.3,0,0
3642,51,Female,Jacket,Outerwear,45,New York,M,Cyan,Fall,2.7,No,Free Shipping,No,No,39,Bank Transfer,Every 3 Months,0,0,4,48.9,0.0,No Promo Use,1755,Gold,Dissatisfied,0,48.9,35.2,0,1
3643,47,Female,Dress,Clothing,71,Arizona,L,Maroon,Summer,4.4,No,Store Pickup,No,No,5,PayPal,Annually,0,0,1,4.9,0.0,No Promo Use,355,Bronze,Satisfied,1,4.9,6.8,0,0
3644,53,Female,Scarf,Accessories,96,Tennessee,XL,Magenta,Fall,3.2,No,Standard,No,No,47,Debit Card,Annually,0,0,1,56.3,0.0,No Promo Use,4512,Platinum,Dissatisfied,0,56.3,91.1,1,1
3645,35,Female,Blouse,Clothing,32,Arkansas,M,Violet,Winter,2.6,No,Next Day Air,No,No,18,Venmo,Weekly,0,0,52,60.8,0.0,No Promo Use,576,Bronze,Dissatisfied,0,60.8,11.3,1,0
3646,38,Female,Backpack,Accessories,90,Colorado,L,Silver,Summer,3.4,No,Free Shipping,No,No,31,Credit Card,Every 3 Months,0,0,4,39.1,0.0,No Promo Use,2790,Platinum,Neutral,0,39.1,56.2,0,1
3647,69,Female,Jewelry,Accessories,68,Nevada,M,Maroon,Spring,5.0,No,2-Day Shipping,No,No,39,Debit Card,Fortnightly,0,0,26,66.1,0.0,No Promo Use,2652,Platinum,Satisfied,1,66.1,53.4,1,1
3648,47,Female,Shorts,Clothing,45,Kansas,M,Gray,Winter,2.9,No,Store Pickup,No,No,12,Bank Transfer,Weekly,0,0,52,53.5,0.0,No Promo Use,540,Bronze,Dissatisfied,0,53.5,10.5,0,0
3649,31,Female,Skirt,Clothing,67,New York,M,White,Winter,5.0,No,Free Shipping,No,No,45,Cash,Bi-Weekly,0,0,26,73.5,0.0,No Promo Use,3015,Platinum,Satisfied,1,73.5,60.7,1,1
3650,68,Female,Skirt,Clothing,57,Minnesota,M,Brown,Fall,4.4,No,Standard,No,No,33,Credit Card,Fortnightly,0,0,26,58.8,0.0,No Promo Use,1881,Gold,Satisfied,1,58.8,37.7,1,1
3651,51,Female,Jeans,Clothing,60,Ohio,M,Silver,Summer,3.5,No,2-Day Shipping,No,No,3,PayPal,Annually,0,0,1,2.4,0.0,No Promo Use,180,Bronze,Neutral,0,2.4,3.2,0,0
3652,20,Female,Handbag,Accessories,32,Arizona,M,Yellow,Spring,3.8,No,Express,No,No,5,Venmo,Every 3 Months,0,0,4,7.3,0.0,No Promo Use,160,Bronze,Neutral,0,7.3,2.8,0,0
3653,27,Female,Handbag,Accessories,29,Kentucky,S,Magenta,Fall,3.8,No,Store Pickup,No,No,23,Debit Card,Monthly,0,0,12,35.6,0.0,No Promo Use,667,Silver,Neutral,0,35.6,13.1,0,0
3654,67,Female,Coat,Outerwear,20,Minnesota,M,Blue,Spring,3.9,No,Next Day Air,No,No,39,Credit Card,Fortnightly,0,0,26,66.1,0.0,No Promo Use,780,Silver,Neutral,0,66.1,15.4,1,0
3655,21,Female,Jewelry,Accessories,98,Arkansas,M,Green,Winter,3.3,No,Next Day Air,No,No,10,Credit Card,Annually,0,0,1,11.0,0.0,No Promo Use,980,Silver,Neutral,0,11.0,19.5,0,0
3656,20,Female,Sweater,Clothing,27,Wyoming,M,Yellow,Fall,2.9,No,Next Day Air,No,No,4,Credit Card,Bi-Weekly,0,0,26,23.3,0.0,No Promo Use,108,Bronze,Dissatisfied,0,23.3,1.8,0,0
3657,35,Female,Jacket,Outerwear,67,North Dakota,XL,Cyan,Spring,3.7,No,2-Day Shipping,No,No,18,Credit Card,Monthly,0,0,12,29.4,0.0,No Promo Use,1206,Silver,Neutral,0,29.4,24.0,0,0
3658,58,Female,Shoes,Footwear,82,Alabama,L,Gold,Winter,3.7,No,Express,No,No,1,Debit Card,Every 3 Months,0,0,4,2.4,0.0,No Promo Use,82,Bronze,Neutral,0,2.4,1.2,0,0
3659,28,Female,T-shirt,Clothing,72,Mississippi,M,Magenta,Fall,4.6,No,Standard,No,No,18,PayPal,Fortnightly,0,0,26,40.4,0.0,No Promo Use,1296,Gold,Satisfied,1,40.4,25.9,0,0
3660,27,Female,Sandals,Footwear,77,Illinois,S,Gray,Fall,4.9,No,Store Pickup,No,No,46,Bank Transfer,Annually,0,0,1,55.1,0.0,No Promo Use,3542,Platinum,Satisfied,1,55.1,71.4,1,1
3661,19,Female,Shoes,Footwear,74,Arkansas,L,Indigo,Winter,3.1,No,2-Day Shipping,No,No,13,Bank Transfer,Fortnightly,0,0,26,34.3,0.0,No Promo Use,962,Silver,Dissatisfied,0,34.3,19.1,0,0
3662,63,Female,Sandals,Footwear,39,Kansas,S,White,Winter,3.5,No,Next Day Air,No,No,5,Credit Card,Fortnightly,0,0,26,24.5,0.0,No Promo Use,195,Bronze,Neutral,0,24.5,3.5,0,0
3663,69,Female,Shorts,Clothing,80,Rhode Island,M,Indigo,Spring,4.9,No,Next Day Air,No,No,11,Debit Card,Weekly,0,0,52,52.2,0.0,No Promo Use,880,Silver,Satisfied,1,52.2,17.4,0,0
3664,65,Female,Backpack,Accessories,59,Florida,M,Green,Summer,4.4,No,Express,No,No,49,Credit Card,Weekly,0,0,52,98.8,0.0,No Promo Use,2891,Platinum,Satisfied,1,98.8,58.2,1,1
3665,63,Female,Jacket,Outerwear,68,Missouri,M,Turquoise,Fall,4.4,No,Store Pickup,No,No,1,Debit Card,Fortnightly,0,0,26,19.6,0.0,No Promo Use,68,Bronze,Satisfied,1,19.6,1.0,0,0
3666,28,Female,Socks,Clothing,77,North Carolina,M,Peach,Fall,3.4,No,Next Day Air,No,No,11,Credit Card,Quarterly,0,0,4,14.6,0.0,No Promo Use,847,Silver,Neutral,0,14.6,16.8,0,0
3667,67,Female,Jewelry,Accessories,50,Alabama,M,Olive,Winter,3.0,No,2-Day Shipping,No,No,47,Cash,Every 3 Months,0,0,4,58.7,0.0,No Promo Use,2350,Platinum,Dissatisfied,0,58.7,47.3,1,1
3668,51,Female,Pants,Clothing,45,Washington,L,Cyan,Fall,2.6,No,Next Day Air,No,No,20,Venmo,Monthly,0,0,12,31.9,0.0,No Promo Use,900,Silver,Dissatisfied,0,31.9,17.8,0,0
3669,59,Female,Blouse,Clothing,71,Michigan,XL,Magenta,Summer,3.2,No,Store Pickup,No,No,18,Venmo,Annually,0,0,1,20.8,0.0,No Promo Use,1278,Silver,Dissatisfied,0,20.8,25.5,0,0
3670,25,Female,Socks,Clothing,52,Washington,S,Silver,Fall,4.6,No,Store Pickup,No,No,43,PayPal,Quarterly,0,0,4,53.8,0.0,No Promo Use,2236,Platinum,Satisfied,1,53.8,44.9,0,1
3671,31,Female,Shoes,Footwear,50,Vermont,S,White,Winter,3.8,No,Free Shipping,No,No,4,PayPal,Every 3 Months,0,0,4,6.0,0.0,No Promo Use,200,Bronze,Neutral,0,6.0,3.6,0,0
3672,62,Female,Handbag,Accessories,66,Illinois,L,Pink,Summer,4.8,No,2-Day Shipping,No,No,20,Venmo,Quarterly,0,0,4,25.6,0.0,No Promo Use,1320,Gold,Satisfied,1,25.6,26.4,0,0
3673,51,Female,Sandals,Footwear,81,New York,S,Pink,Fall,4.5,No,Free Shipping,No,No,7,PayPal,Monthly,0,0,12,16.0,0.0,No Promo Use,567,Bronze,Satisfied,1,16.0,11.1,0,0
3674,32,Female,Socks,Clothing,28,Rhode Island,M,Pink,Summer,4.2,No,2-Day Shipping,No,No,31,Bank Transfer,Fortnightly,0,0,26,56.3,0.0,No Promo Use,868,Silver,Satisfied,1,56.3,17.2,1,0
3675,35,Female,Handbag,Accessories,65,Washington,M,Blue,Winter,2.7,No,2-Day Shipping,No,No,41,Venmo,Fortnightly,0,0,26,68.6,0.0,No Promo Use,2665,Platinum,Dissatisfied,0,68.6,53.6,1,1
3676,70,Female,Hat,Accessories,80,Virginia,M,White,Winter,4.5,No,Express,No,No,3,Bank Transfer,Monthly,0,0,12,11.1,0.0,No Promo Use,240,Bronze,Satisfied,1,11.1,4.4,0,0
3677,19,Female,Jewelry,Accessories,94,Wisconsin,S,Teal,Spring,4.9,No,Free Shipping,No,No,16,PayPal,Monthly,0,0,12,27.0,0.0,No Promo Use,1504,Gold,Satisfied,1,27.0,30.1,0,0
3678,32,Female,Backpack,Accessories,30,Michigan,M,Gray,Fall,2.8,No,Standard,No,No,43,Cash,Annually,0,0,1,51.4,0.0,No Promo Use,1290,Gold,Dissatisfied,0,51.4,25.7,0,0
3679,56,Female,Shirt,Clothing,45,Texas,S,Beige,Fall,3.5,No,Standard,No,No,29,Bank Transfer,Fortnightly,0,0,26,53.9,0.0,No Promo Use,1305,Gold,Neutral,0,53.9,26.0,0,0
